0,0.00000,0.00000,0.00000,0.00000,0.00000,0.26669,0.00000,0.25459,0.00000,0.00000,0.00000,0.22557,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.32138,0.00000,0.00000,0.00000,0.00000,0.21660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30366,0.00000,0.00000,0.00000,0.66932,0.31991
0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13650,0.00000,0.00000,0.11876,0.00000,0.00000,0.00000,0.00000,0.18827,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35921,0.38974,0.47202,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18088,0.10707,0.00000,0.09489,0.00000,0.00000,0.00000,0.13484,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16291,0.00000,0.00000,0.12504,0.00000,0.00000,0.11907,0.14454,0.00000,0.00000,0.00000,0.00000,0.07908,0.00000,0.16763,0.00000,0.31438,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16693,0.00000,0.00000,0.00000,0.24530,0.00000
0,0.00000,0.00000,0.00000,0.00000,0.00000,0.25705,0.00000,0.16359,0.00000,0.00000,0.00000,0.14494,0.00000,0.00000,0.00000,0.16899,0.00000,0.00000,0.00000,0.20948,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.45211,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11091,0.00000,0.13808,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19042,0.00000,0.00000,0.00000,0.00000,0.00000,0.13918,0.16895,0.00000,0.00000,0.00000,0.00000,0.18487,0.17731,0.00000,0.20102,0.18373,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43008,0.41113
0,0.00000,0.00000,0.00000,0.00000,0.00000,0.43047,0.09610,0.00000,0.13313,0.08337,0.00000,0.26480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10051,0.14351,0.09102,0.00000,0.00000,0.10212,0.08098,0.07155,0.17326,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27316,0.16992,0.09588,0.12484,0.08400,0.00000,0.08368,0.00000,0.11242,0.10325,0.00000,0.00000,0.09389,0.00000,0.27666,0.00000,0.00000,0.00000,0.05716,0.00000,0.05066,0.00000,0.06307,0.00000,0.00000,0.00000,0.00000,0.00000,0.09304,0.00000,0.10212,0.26092,0.00000,0.00000,0.00000,0.00000,0.00000,0.19070,0.30866,0.10325,0.00000,0.09304,0.00000,0.08444,0.16197,0.00000,0.18363,0.04196,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10212,0.00000,0.00000,0.00000,0.00000,0.12417,0.00000,0.00000,0.13095,0.09389
0,0.00000,0.10110,0.08510,0.00000,0.09349,0.20781,0.10206,0.00000,0.00000,0.08854,0.00000,0.14061,0.00000,0.06733,0.00000,0.00000,0.00000,0.00000,0.10675,0.00000,0.00000,0.09058,0.00000,0.10846,0.00000,0.00000,0.09200,0.00000,0.06842,0.23263,0.11859,0.00000,0.08631,0.00000,0.11604,0.00000,0.30549,0.30935,0.26762,0.10255,0.00000,0.00000,0.00000,0.10965,0.00000,0.00000,0.00000,0.10407,0.00000,0.00000,0.00000,0.20510,0.00000,0.00000,0.32280,0.17080,0.00000,0.00000,0.00000,0.00000,0.08631,0.00000,0.00000,0.00000,0.00000,0.09237,0.00000,0.00000,0.00000,0.09837,0.00000,0.06751,0.40975,0.00000,0.00000,0.09881,0.00000,0.04484,0.08601,0.00000,0.00000,0.17824,0.00000,0.00000,0.00000,0.09425,0.00000,0.07960,0.00000,0.06787,0.10846,0.00000,0.00000,0.00000,0.00000,0.06594,0.00000,0.00000,0.00000,0.00000
0,0.00000,0.00000,0.00000,0.00000,0.00000,0.28355,0.00000,0.00000,0.00000,0.20136,0.00000,0.15989,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11554,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20678,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26390,0.00000,0.11579,0.40202,0.20287,0.00000,0.00000,0.00000,0.00000,0.00000,0.20287,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13806,0.00000,0.24470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15353,0.00000,0.00000,0.00000,0.00000,0.00000,0.20394,0.19559,0.00000,0.22175,0.20268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21524,0.00000,0.00000,0.00000,0.31628,0.22676
0,0.00000,0.00000,0.21568,0.00000,0.00000,0.31600,0.00000,0.00000,0.17917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12876,0.00000,0.00000,0.00000,0.54976,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12904,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.27271,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23409,0.00000,0.00000,0.00000,0.00000,0.00000,0.17110,0.20770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26506,0.00000,0.35248,0.00000
0,0.00000,0.00000,0.39902,0.00000,0.00000,0.38974,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23821,0.00000,0.42469,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50452,0.40042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19212,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,0.00000,0.21282,0.00000,0.00000,0.00000,0.26247,0.00000,0.00000,0.14882,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17255,0.22955,0.20006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23475,0.00000,0.00000,0.24427,0.00000,0.10718,0.09303,0.00000,0.00000,0.00000,0.00000,0.00000,0.23082,0.00000,0.00000,0.00000,0.00000,0.00000,0.19367,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22831,0.19444,0.00000,0.00000,0.29847,0.00000,0.19841,0.00000,0.17251,0.23082,0.00000,0.00000,0.00000,0.09439,0.00000,0.20006,0.00000,0.18760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22831,0.00000,0.19521,0.00000,0.19923,0.00000,0.00000,0.00000,0.00000,0.00000
0,0.43104,0.00000,0.00000,0.00000,0.17212,0.15304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17572,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39937,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09374,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36716,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29716,0.15723,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19969,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22632,0.20188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18442,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.38511,0.00000,0.00000,0.00000
